"FilingID","ReferenceID","Disclosure Type","CRD Number","Affiliate Type","Registered","Affiliate Name"
"973398","976613","Regulatory Action","","Firm","N","JPMORGAN CHASE & CO."
"973398","976614","Regulatory Action","","Firm","N","JPMORGAN CHASE & CO."
"973398","976615","Regulatory Action","","Firm","N","JPMORGAN CHASE & CO."
"973398","976616","Regulatory Action","","Firm","N","JPMORGAN CHASE & CO."
"973398","976617","Regulatory Action","","Firm","N","JPMORGAN CHASE & CO."
"973398","976618","Regulatory Action","","Firm","N","JPMORGAN CHASE & CO."
"973398","976619","Regulatory Action","","Firm","N","JPMORGAN CHASE & CO."
"973398","976620","Regulatory Action","","Firm","N","JPMORGAN CHASE & CO."
"973398","976621","Regulatory Action","","Firm","N","JPMORGAN CHASE & CO."
"973398","976622","Regulatory Action","","Firm","N","JPMORGAN CHASE & CO."
"973398","976623","Regulatory Action","","Firm","N","JPMORGAN CHASE & CO."
"973398","976624","Regulatory Action","","Firm","N","JPMORGAN CHASE & CO."
"973398","976625","Regulatory Action","","Firm","N","JPMORGAN CHASE & CO."
"973398","976626","Regulatory Action","","Firm","N","JPMORGAN CHASE & CO."
"978228","979441","Civil Judicial Action","1010972","Individual","Y","DEITRICK, MARY, MARTHA"
"978228","979442","Regulatory Action","","Firm","N","PSA CAPITAL MANAGEMENT, INC"
"978228","979443","Regulatory Action","1010972","Individual","Y","DEITRICK, MARY, MARTHA"
"978228","979443","Regulatory Action","","Firm","Y","PSA EQUITIES, INC"
"982027","982308","Regulatory Action","10963","Firm","Y","PAPAMARKOU WELLNER & CO., INC."
"985711","984802","Regulatory Action","2314181","Individual","Y","REDHEAD, MICHAEL, CHRISTOPHER"
"985711","984803","Regulatory Action","2314181","Individual","Y","REDHEAD, MICHAEL, CHRISTOPHER"
"985721","984808","Regulatory Action","18272","Firm","Y","ALLSTATE FINANCIAL SERVICES, LLC"
"985721","984809","Regulatory Action","18272","Firm","Y","ALLSTATE FINANCIAL SERVICES, LLC"
"986519","985316","Regulatory Action","152056","Firm","Y","GOLD INVESTMENT MANAGEMENT LTD."
"988017","986238","Regulatory Action","4901541","Individual","Y","BOLAN, GREGORY, T"
"988969","987131","Regulatory Action","1502112","Individual","Y","LEE, CANDACE, JEAN"
"990878","988073","Regulatory Action","125997","Firm","Y","ADMINISTRATIVE SYSTEMS, INC."
"990878","988074","Regulatory Action","125997","Firm","Y","ADMINISTRATIVE SYSTEMS, INC."
"993623","990289","Regulatory Action","1017265","Individual","Y","ALTMAN, SCOTT, HOWARD"
"993623","990290","Regulatory Action","1045530","Individual","Y","RUBIN, MORRIS"
"993623","990291","Regulatory Action","2743470","Individual","Y","HURLEY, RUSSELL, DARIN"
"993623","990292","Regulatory Action","3068885","Individual","Y","SARDINA, RAYMOND"
"993623","990293","Regulatory Action","2543608","Individual","Y","FALZONE, STEPHEN, TIMOTHY"
"993623","990294","Regulatory Action","3091132","Individual","Y","MITCHELL, DAVID, MICHAEL"
"993623","990295","Regulatory Action","1751232","Individual","Y","WEIDENFELD, DONALD, BARRY"
"993623","990296","Regulatory Action","4276095","Individual","Y","GRIMSTAD, KERRIE, MILLIGAN"
"993623","990297","Regulatory Action","716663","Individual","Y","COX, DONALD, MARSHALL"
"993623","990298","Regulatory Action","1683601","Individual","Y","JOYCE, ALAN, RICHARD"
"993623","990299","Regulatory Action","29494","Individual","Y","BRECHNITZ, ERIK, CARL"
"993623","995076","Regulatory Action","2544526","Individual","Y","GEARHART, KENTON, KYLE"
"993623","1146332","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1515197","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1515198","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1515199","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1519380","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1519381","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1521602","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1521603","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1521604","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1521605","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1521606","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1521607","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1521608","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1523935","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1523936","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1523939","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1527113","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1527114","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1527115","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1527116","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1527117","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1527118","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1528205","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1528206","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1529601","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1530325","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1532347","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1532348","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1532349","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1534031","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1535447","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1535448","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1537880","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1537881","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1542870","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1548221","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1553225","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1553226","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1553227","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1555691","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1559683","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1561259","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1567173","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1567174","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","1567176","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","7896214","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993623","7906743","Regulatory Action","6694","Firm","Y","RAYMOND JAMES FINANCIAL SERVICES, INC."
"993722","990337","Regulatory Action","108281","Firm","Y","FIDELITY MANAGEMENT & RESEARCH COMPANY"
"993722","990338","Regulatory Action","","Firm","N","FMR, LLC"
"993722","990339","Regulatory Action","","Firm","N","FMR LLC"
"993722","990340","Regulatory Action","108281","Firm","Y","FIDELITY MANAGEMENT & RESEARCH COMPANY"
"993722","990341","Regulatory Action","","Firm","N","FMR LLC"
"996133","991352","Regulatory Action","17499","Firm","Y","SUNTRUST INVESTMENT SERVICES, INC."
"996133","991353","Regulatory Action","17499","Firm","Y","SUNTRUST INVESTMENT SERVICES, INC."
"996133","991355","Regulatory Action","17499","Firm","Y","SUNTRUST INVESTMENT SERVICES, INC."
"996133","991356","Regulatory Action","17499","Firm","Y","SUNTRUST INVESTMENT SERVICES, INC."
"996133","991357","Regulatory Action","17499","Firm","Y","SUNTRUST INVESTMENT SERVICES, INC."
"996133","991358","Regulatory Action","17499","Firm","Y","SUNTRUST INVESTMENT SERVICES, INC."
"996133","991359","Regulatory Action","17499","Firm","Y","SUNTRUST INVESTMENT SERVICES, INC."
"996133","991360","Regulatory Action","17499","Firm","Y","SUNTRUST INVESTMENT SERVICES, INC."
"996133","991361","Regulatory Action","17499","Firm","Y","SUNTRUST INVESTMENT SERVICES, INC."
"996133","991362","Regulatory Action","17499","Firm","Y","SUNTRUST INVESTMENT SERVICES, INC."
"997443","991943","Civil Judicial Action","728427","Individual","Y","TASKER, RICK, LANE"
"998985","992802","Regulatory Action","1851129","Individual","N","COHEN, STEVEN, ALAN"
"1000924","994135","Regulatory Action","","Firm","N","BANK OF MONTREAL"
"1000924","994135","Regulatory Action","","Firm","N","BMO FINANCIAL CORP."
"1001576","997912","Regulatory Action","1206887","Individual","Y","YOUNG, MARIAN, PURNELL"
"1003223","995456","Criminal","","Firm","N","THE ROYAL BANK OF SCOTLAND PLC"
"1003223","995457","Criminal","","Firm","N","THE ROYAL BANK OF SCOTLAND PLC"
"1003223","995458","Criminal","","Firm","N","THE ROYAL BANK OF SCOTLAND PLC"
"1003223","995459","Regulatory Action","","Firm","N","THE ROYAL BANK OF SCOTLAND PLC"
"1003223","995460","Regulatory Action","","Firm","N","THE ROYAL BANK OF SCOTLAND PLC"
"1003223","995461","Regulatory Action","","Firm","N","THE ROYAL BANK OF SCOTLAND PLC"
"1003223","995462","Regulatory Action","","Firm","N","THE ROYAL BANK OF SCOTLAND PLC"
"1003223","995463","Regulatory Action","","Firm","N","THE ROYAL BANK OF SCOTLAND PLC"
"1003223","995464","Regulatory Action","","Firm","N","THE ROYAL BANK OF SCOTLAND PLC"
"1003223","995465","Regulatory Action","","Firm","N","THE ROYAL BANK OF SCOTLAND PLC"
"1003223","995466","Regulatory Action","","Firm","N","THE ROYAL BANK OF SCOTLAND PLC"
"1003223","995467","Regulatory Action","","Firm","N","THE ROYAL BANK OF SCOTLAND PLC"
"1003223","997878","Regulatory Action","","Firm","N","MEDIOBANCA - BANCA DI CREDITO FINANZIARIO S.P.A."
"1003223","997896","Regulatory Action","","Firm","N","MEDIOBANCA - BANCA DI CREDITO FINANZIARIO S.P.A."
"1003223","997938","Regulatory Action","","Firm","N","MEDIOBANCA - BANCA DI CREDITO FINANZIARIO S.P.A."
"1003223","997939","Civil Judicial Action","","Firm","N","MEDIOBANCA - BANCA DI CREDITO FINANZIARIO S.P.A."
"1003299","995486","Regulatory Action","155291","Firm","Y","CENTRAL STATES CAPITAL MARKETS, LLC"
"1003299","995487","Regulatory Action","155291","Firm","Y","CENTRAL STATES CAPITAL MARKETS, LLC"
"1003299","995488","Regulatory Action","155291","Firm","Y","CENTRAL STATES CAPITAL MARKETS, LLC"
"1003299","995489","Regulatory Action","155291","Firm","Y","CENTRAL STATES CAPITAL MARKETS, LLC"
"1003299","1000119","Regulatory Action","155291","Firm","Y","CENTRAL STATES CAPITAL MARKETS, LLC"
"1003299","1000404","Regulatory Action","","","Y","STEPP, JOHN DANIEL"
"1003779","995926","Regulatory Action","5800630","Individual","Y","JORDAN, CHRISTOPHER, MICHAEL"
"1003779","995927","Regulatory Action","106863","Firm","Y","ARTIO GLOBAL MANAGEMENT LLC"
"1004465","996255","Civil Judicial Action","","Firm","N","THE BANK OF NEW YORK MELLON CORPORATION"
"1004465","996256","Civil Judicial Action","","Firm","N","THE BANK OF NEW YORK MELLON CORPORATION"
"1004465","996257","Civil Judicial Action","","Firm","N","THE BANK OF NEW YORK MELLON CORPORATION"
"1004465","996258","Regulatory Action","","Firm","N","THE BANK OF NEW YORK MELLON CORPORATION"
"1004465","996259","Regulatory Action","","Firm","N","THE BANK OF NEW YORK MELLON CORPORATION"
"1004698","996464","Civil Judicial Action","","Firm","N","DEUTSCHE BANK AG"
"1004698","996465","Criminal","","Firm","N","DEUTSCHE BANK AG (""DBAG"")"
"1004698","996466","Regulatory Action","","Firm","N","DEUTSCHE BANK AG (""DBAG"") INCLUDING DBAG (NY BRANCH)"
"1004698","996467","Regulatory Action","","Firm","N","DEUTSCHE BANK AG (""DBAG"")"
"1004698","996468","Regulatory Action","","Firm","N","DEUTSCHE BANK AG (""DBAG"")"
"1004698","996469","Regulatory Action","","Firm","N","DEUTSCHE BANK AG (""DBAG"")"
"1004698","996470","Regulatory Action","","Firm","N","DEUTSCHE BANK AG"
"1004698","996471","Regulatory Action","","Firm","N","DEUTSCHE BANK AG (""DBAG"")"
"1004698","996472","Regulatory Action","","Firm","N","DEUTSCHE BANK AG (""DBAG"") & DEUTSCHE BANK AG (NEW YORK BRANCH)"
"1004698","996473","Regulatory Action","","Firm","N","DEUTSCHE BANK AG (""DBAG"")"
"1004698","996474","Regulatory Action","","Firm","N","DEUTSCHE BANK AG"
"1004698","996475","Regulatory Action","","Firm","N","DEUTSCHE BANK AG"
"1004698","996476","Regulatory Action","","Firm","N","DEUTSCHE BANK AG"
"1004698","996477","Regulatory Action","","Firm","N","DEUTSCHE BANK AG"
"1004698","996478","Regulatory Action","","Firm","Y","DEUTSCHE BANK AG"
"1004698","996479","Regulatory Action","","Firm","N","DEUTSCHE BANK AG"
"1004698","996480","Regulatory Action","","Firm","N","DEUTSCHE BANK AG (""DBAG"")"
"1004698","996481","Regulatory Action","","Firm","N","DEUTSCHE BANK AG"
"1004698","996482","Regulatory Action","","Firm","Y","DEUTSCHE BANK AG"
"1004698","996483","Regulatory Action","","Firm","Y","DEUTSCHE BANK AG (""DBAG"")"
"1004698","996484","Regulatory Action","","Firm","N","DEUTSCHE BANK AG (LONDON BRANCH) (""DBL"")"
"1004698","997004","Regulatory Action","","Firm","N","DEUTSCHE BANK AG"
"1004698","997008","Regulatory Action","","Firm","N","DEUTSCHE BANK AG (LONDON BRANCH) (""DBL"")"
"1004698","997024","Regulatory Action","","Firm","N","DEUTSCHE BANK AG"
"1005097","997075","Regulatory Action","502906","Individual","Y","EISENMAN, HOWARD, PAUL"
"1005160","997106","Criminal","","Firm","N","THE ROYAL BANK OF SCOTLAND PLC"
"1005160","997107","Criminal","","Firm","N","THE ROYAL BANK OF SCOTLAND PLC"
"1005160","997108","Regulatory Action","","Firm","N","THE ROYAL BANK OF SCOTLAND PLC"
"1005160","997109","Regulatory Action","","Firm","N","THE ROYAL BANK OF SCOTLAND PLC"
"1005160","997110","Regulatory Action","","Firm","N","THE ROYAL BANK  OF SCOTLAND PLC"
"1005160","997111","Regulatory Action","","Firm","N","THE ROYAL BANK OF SCOTLAND PLC"
"1005160","997112","Regulatory Action","","Firm","N","THE ROYAL BANK OF SCOTLAND PLC"
"1005160","997113","Regulatory Action","","Firm","N","THE ROYAL BANK OF SCOTLAND PLC"
"1005160","997114","Regulatory Action","","Firm","N","THE ROYAL BANK OF SCOTLAND GROUP PLC"
"1005160","997115","Regulatory Action","","Firm","N","THE ROYAL BANK OF SCOTLAND PLC"
"1005160","997116","Regulatory Action","","Firm","N","THE ROYAL BANK OF SCOTLAND GROUP PLC"
"1005160","997308","Regulatory Action","","Firm","N","MEDIOBANCA - BANCA DI CREDITO FINANZIARIO S.P.A."
"1005160","997401","Regulatory Action","","Firm","N","MEDIOBANCA - BANCA DI CREDITO FINANZIARIO S.P.A."
"1005160","997438","Regulatory Action","","Firm","N","MEDIOBANCA - BANCA DI CREDITO FINANZIARIO S.P.A."
"1005160","997463","Civil Judicial Action","","Firm","N","MEDIOBANCA - BANCA DI CREDITO FINANZIARIO S.P.A."
"1005361","997245","Civil Judicial Action","","Firm","N","DEUTSCHE BANK AG"
"1005361","997246","Regulatory Action","","Firm","N","DEUTSCHE BANK AG"
"1005361","997247","Criminal","","Firm","N","DEUTSCHE BANK AG (""DBAG"")"
"1005361","997248","Regulatory Action","","Firm","N","DEUTSCHE BANK AG (""DBAG"")"
"1005361","997249","Regulatory Action","","Firm","N","DEUTSCHE BANK AG (""DBAG"")"
"1005361","997250","Regulatory Action","","Firm","N","DEUTSCHE BANK AG (""DBAG"")"
"1005361","997251","Regulatory Action","","Firm","N","DEUTSCHE BANK AG (""DBAG"")"
"1005361","997252","Regulatory Action","","Firm","N","DEUTSCHE BANK AG (""DBAG"") INCLUDING DBAG (NY BRANCH)"
"1005361","997253","Regulatory Action","","Firm","N","DEUTSCHE BANK AG (""DBAG"")"
"1005361","997254","Regulatory Action","","Firm","N","DEUTSCHE BANK AG (LONDON)"
"1005361","997255","Regulatory Action","","Firm","N","DEUTSCHE BANK AG"
"1005361","997256","Regulatory Action","","Firm","N","DEUTSCHE BANK AG"
"1005361","997257","Regulatory Action","","Firm","N","DEUTSCHE BANK AG"
"1005361","997258","Regulatory Action","","Firm","N","DEUTSCHE BANK AG"
"1005361","997259","Regulatory Action","","Firm","N","DEUTSCHE BANK AG"
"1005361","997260","Regulatory Action","","Firm","N","DEUTSCHE BANK AG"
"1005361","997261","Regulatory Action","","Firm","N","DEUTSCHE BANK AG"
"1005361","997262","Regulatory Action","","Firm","N","DEUTSCHE BANK AG (""DBAG"")"
"1005361","997263","Regulatory Action","","Firm","Y","DEUTSCHE BANK AG"
"1005361","997264","Regulatory Action","","Firm","Y","DEUTSCHE BANK AG (""DBAG"")"
"1005361","997265","Regulatory Action","","Firm","Y","DEUTSCHE BANK AG (LONDON BRANCH) (""DBL"")"
"1005361","997266","Regulatory Action","","Firm","N","DEUTSCHE BANK AG"
"1005361","997267","Regulatory Action","","Firm","N","DEUTSCHE BANK AG"
"1005361","997268","Regulatory Action","","Firm","N","DEUTSCHE BANK AG (LONDON BRANCH) (""DBL"")"
"1005361","997269","Regulatory Action","","Firm","N","DEUTSCHE BANK AG (""DBAG"") & DEUTSCHE BANK AG (NEW YORK BRANCH)"
"1005361","1016112","Regulatory Action","","Firm","N","DEUTSCHE BANK AG LONDON BRANCH (""DBAG"")"
"1005395","997298","Regulatory Action","10012","Firm","Y","WALL STREET ACCESS"
"1005395","997299","Regulatory Action","10012","Firm","Y","WALL STREET ACCESS"
"1005395","997300","Regulatory Action","10012","Firm","Y","WALL STREET ACCESS"
"1005395","997301","Regulatory Action","10012","Firm","Y","WALL STREET ACCESS"
"1005395","997302","Regulatory Action","10012","Firm","Y","WALL STREET ACCESS"
"1006079","997850","Regulatory Action","106801","Firm","Y","THE H GROUP, INC."
"1006079","997850","Regulatory Action","3231318","Individual","N","HICKS, CHRISTOPHER, KEIL"
"1006266","997937","Criminal","5951278","Individual","Y","SHERRILL, WILLIAM"
"1006313","997954","Regulatory Action","6308790","Individual","Y","DOERSAM, RYAN, CAMPBELL"
"1006333","997971","Regulatory Action","46217","Firm","Y","HOLLENCREST CAPITAL MANAGEMENT"
"1006337","997968","Civil Judicial Action","143780","Firm","Y","AEQUITAS INVESTMENT MANAGEMENT, LLC"
"1006337","997969","Civil Judicial Action","143780","Firm","Y","AEQUITAS INVESTMENT MANAGEMENT, LLC"
"1006337","997970","Regulatory Action","143780","Firm","Y","AEQUITAS INVESTMENT MANAGEMENT, LLC"
"1006391","997980","Regulatory Action","847784","Individual","Y","PRUDHOMME, ALBERT, FREDRIC"
"1006411","998009","Regulatory Action","","Firm","Y","NEW YORK LIFE INSURANCE COMPANY"
"1006411","998010","Regulatory Action","","Firm","N","NEW YORK LIFE INSURANCE COMPANY"
"1006411","998011","Regulatory Action","","Firm","N","NEW YORK LIFE INSURANCE COMPANY"
"1006411","998012","Regulatory Action","","Firm","N","NEW YORK LIFE INSURANCE COMPANY"
"1006411","998013","Regulatory Action","","Firm","N","NEW YORK LIFE INSURANCE COMPANY"
"1006411","998014","Regulatory Action","","Firm","N","NEW YORK LIFE INSURANCE COMPANY"
"1006411","998015","Regulatory Action","","Firm","N","NEW YORK LIFE INSURANCE COMPANY"
"1006411","998016","Regulatory Action","","Firm","N","NEW YORK LIFE INSURANCE COMPANY"
"1006411","998017","Regulatory Action","","Firm","N","NEW YORK LIFE INSURANCE COMPANY"
"1006411","998018","Regulatory Action","","Firm","N","NEW YORK LIFE INSURANCE COMPANY"
"1006411","998019","Regulatory Action","","Firm","N","NEW YORK LIFE INSURANCE COMPANY"
"1006411","998020","Regulatory Action","","Firm","N","NEW YORK LIFE INSURANCE COMPANY"
"1006411","998021","Regulatory Action","","Firm","N","NEW YORK LIFE INSURANCE COMPANY"
"1006411","998022","Regulatory Action","","Firm","N","NEW YORK LIFE INSURANCE COMPANY"
"1006411","998023","Regulatory Action","","Firm","N","NEW YORK LIFE INSURANCE COMPANY"
"1006411","998024","Regulatory Action","","Firm","N","NEW YORK LIFE INSURANCE COMPANY"
"1006411","998025","Regulatory Action","","Firm","N","NEW YORK LIFE INSURANCE COMPANY"
"1006411","998026","Regulatory Action","","Firm","N","NEW YORK LIFE INSURANCE COMPANY"
"1006411","998027","Regulatory Action","173155","Firm","Y","CANDRIAM BELGIUM SA"
"1006411","998028","Regulatory Action","","Firm","N","NEW YORK LIFE INSURANCE COMPANY"
"1006411","998029","Regulatory Action","","Firm","N","NEW YORK LIFE INSURANCE COMPANY"
"1006411","998030","Regulatory Action","","Firm","N","NEW YORK LIFE INSURANCE COMPANY"
"1006411","998031","Regulatory Action","","Firm","N","NEW YORK LIFE INSURANCE COMPANY"
"1006411","998032","Regulatory Action","","Firm","N","NEW YORK LIFE INSURANCE COMPANY"
"1006411","998033","Regulatory Action","","Firm","N","NEW YORK LIFE INSURANCE COMPANY (""NYLIC"")"
"1006483","998069","Regulatory Action","5725521","Individual","Y","HUDDLESTON, DOUGLAS, STEVEN"
"1006524","998104","Criminal","5956597","Individual","Y","YORK, MICHAEL, O"
"1006524","998105","Criminal","3004275","Individual","Y","AUTREY, SCOTT, ROGERS"
"1006524","998106","Regulatory Action","5956597","Individual","Y","YORK, MICHAEL, O"
"1006524","998107","Regulatory Action","4922486","Individual","Y","WAGNER, CHRISTOPHER, MICHAEL"
"1006524","998108","Regulatory Action","4542996","Individual","Y","HOBSON, NATHAN, RICHARD"
"1006524","998109","Regulatory Action","2788055","Individual","Y","MATTHES, EDWARD, EARL"
"1006524","1686540","Regulatory Action","","Firm","N","MUTUAL OF OMAHA INSURANCE COMPANY"
"1006524","1686541","Regulatory Action","","Firm","N","MUTUAL OF OMAHA INSURANCE COMPANY"
"1006524","1686543","Regulatory Action","","Firm","N","MUTUAL OF OMAHA INSURANCE COMPANY"
"1006524","1686544","Regulatory Action","","Firm","N","MUTUAL OF OMAHA INSURANCE COMPANY"
"1006524","1686547","Regulatory Action","","Firm","N","MUTUAL OF OMAHA INSURANCE COMPANY"
"1006524","1686548","Regulatory Action","","Firm","N","MUTUAL OF OMAHA INSURANCE COMPANY"
"1006524","1686549","Regulatory Action","","Firm","N","MUTUAL OF OMAHA INSURANCE COMPANY"
